,Year,StateCode,MSN,ratio,Description
379,1973,NM,BMTCB,0.6981736459162945,Biomass total consumption
380,1973,NM,GETCB,0.0,Geothermal energy total consumption.
381,1973,NM,NGTCB,45.32331601097123,Natural gas total consumption (including supplemental gaseous fuels).
382,1973,NM,PMTCB,31.733407365250937,All petroleum products total consumption excluding fuel ethanol.
383,1973,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
384,1973,NM,NUETB,0.0,Electricity produced from nuclear power.
385,1973,TX,CLTCB,1.5624487888347245,Coal total consumption.
386,1973,TX,BMTCB,0.7500087495110823,Biomass total consumption
387,1973,TX,GETCB,0.0,Geothermal energy total consumption.
388,1973,TX,NGTCB,58.896612897872345,Natural gas total consumption (including supplemental gaseous fuels).
389,1973,TX,PMTCB,38.79092956378185,All petroleum products total consumption excluding fuel ethanol.
390,1973,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
391,1973,TX,NUETB,0.0,Electricity produced from nuclear power.
392,1974,AZ,CLTCB,8.28332827288618,Coal total consumption.
393,1974,AZ,BMTCB,0.8192240109353833,Biomass total consumption
394,1974,AZ,GETCB,0.0,Geothermal energy total consumption.
395,1974,AZ,NGTCB,35.106489278426444,Natural gas total consumption (including supplemental gaseous fuels).
396,1974,AZ,PMTCB,55.79095843775199,All petroleum products total consumption excluding fuel ethanol.
397,1974,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
398,1974,AZ,NUETB,0.0,Electricity produced from nuclear power.
399,1974,CA,CLTCB,1.1907961799649112,Coal total consumption.
400,1974,CA,BMTCB,2.644258281779491,Biomass total consumption
401,1974,CA,GETCB,0.5026654416120588,Geothermal energy total consumption.
402,1974,CA,NGTCB,38.02096880614562,Natural gas total consumption (including supplemental gaseous fuels).
403,1974,CA,PMTCB,56.8311554942737,All petroleum products total consumption excluding fuel ethanol.
404,1974,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
405,1974,CA,NUETB,0.8101557962242348,Electricity produced from nuclear power.
406,1974,NM,CLTCB,23.03926368805323,Coal total consumption.
407,1974,NM,BMTCB,0.678821512751149,Biomass total consumption
408,1974,NM,GETCB,0.0,Geothermal energy total consumption.
409,1974,NM,NGTCB,44.68958291670981,Natural gas total consumption (including supplemental gaseous fuels).
410,1974,NM,PMTCB,31.59233188248581,All petroleum products total consumption excluding fuel ethanol.
411,1974,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
412,1974,NM,NUETB,0.0,Electricity produced from nuclear power.
413,1974,TX,CLTCB,1.681646863113584,Coal total consumption.
414,1974,TX,BMTCB,0.7534888066880683,Biomass total consumption
415,1974,TX,GETCB,0.0,Geothermal energy total consumption.
416,1974,TX,NGTCB,57.89863502792757,Natural gas total consumption (including supplemental gaseous fuels).
417,1974,TX,PMTCB,39.66622930227078,All petroleum products total consumption excluding fuel ethanol.
418,1974,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
419,1974,TX,NUETB,0.0,Electricity produced from nuclear power.
420,1975,AZ,CLTCB,16.24898665535527,Coal total consumption.
421,1975,AZ,BMTCB,0.9515389910964444,Biomass total consumption
422,1975,AZ,GETCB,0.0,Geothermal energy total consumption.
423,1975,AZ,NGTCB,28.885789054724402,Natural gas total consumption (including supplemental gaseous fuels).
424,1975,AZ,PMTCB,53.91368529882388,All petroleum products total consumption excluding fuel ethanol.
425,1975,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
426,1975,AZ,NUETB,0.0,Electricity produced from nuclear power.
427,1975,CA,CLTCB,1.0807399280431471,Coal total consumption.
428,1975,CA,BMTCB,2.442732506771584,Biomass total consumption
429,1975,CA,GETCB,0.6472278123577504,Geothermal energy total consumption.
430,1975,CA,NGTCB,37.11962487198586,Natural gas total consumption (including supplemental gaseous fuels).
431,1975,CA,PMTCB,57.42870600291635,All petroleum products total consumption excluding fuel ethanol.
432,1975,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
433,1975,CA,NUETB,1.2809688779252968,Electricity produced from nuclear power.
434,1975,NM,CLTCB,22.343657255283947,Coal total consumption.
435,1975,NM,BMTCB,0.9007212933219192,Biomass total consumption
436,1975,NM,GETCB,0.0,Geothermal energy total consumption.
437,1975,NM,NGTCB,43.09698877636893,Natural gas total consumption (including supplemental gaseous fuels).
438,1975,NM,PMTCB,33.6586326750252,All petroleum products total consumption excluding fuel ethanol.
439,1975,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
440,1975,NM,NUETB,0.0,Electricity produced from nuclear power.
441,1975,TX,CLTCB,2.660564140581121,Coal total consumption.
442,1975,TX,BMTCB,0.7570497597184926,Biomass total consumption
443,1975,TX,GETCB,0.0,Geothermal energy total consumption.
444,1975,TX,NGTCB,54.88620116813849,Natural gas total consumption (including supplemental gaseous fuels).
445,1975,TX,PMTCB,41.696184931561895,All petroleum products total consumption excluding fuel ethanol.
446,1975,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
447,1975,TX,NUETB,0.0,Electricity produced from nuclear power.
448,1976,AZ,CLTCB,22.0998447547265,Coal total consumption.
449,1976,AZ,BMTCB,0.9183987828183425,Biomass total consumption
450,1976,AZ,GETCB,0.0,Geothermal energy total consumption.
451,1976,AZ,NGTCB,28.45078520064356,Natural gas total consumption (including supplemental gaseous fuels).
452,1976,AZ,PMTCB,48.53097126181161,All petroleum products total consumption excluding fuel ethanol.
453,1976,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
454,1976,AZ,NUETB,0.0,Electricity produced from nuclear power.
455,1976,CA,CLTCB,1.2306346137182855,Coal total consumption.
456,1976,CA,BMTCB,2.673677455649152,Biomass total consumption
457,1976,CA,GETCB,0.6928539327766071,Geothermal energy total consumption.
458,1976,CA,NGTCB,34.163625729312486,Natural gas total consumption (including supplemental gaseous fuels).
459,1976,CA,PMTCB,60.2583368249355,All petroleum products total consumption excluding fuel ethanol.
460,1976,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
461,1976,CA,NUETB,0.9808714436079924,Electricity produced from nuclear power.
462,1976,NM,CLTCB,21.44960244320116,Coal total consumption.
463,1976,NM,BMTCB,0.9345664392899716,Biomass total consumption
464,1976,NM,GETCB,0.0,Geothermal energy total consumption.
465,1976,NM,NGTCB,46.0027494291333,Natural gas total consumption (including supplemental gaseous fuels).
466,1976,NM,PMTCB,31.613081688375566,All petroleum products total consumption excluding fuel ethanol.
467,1976,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
468,1976,NM,NUETB,0.0,Electricity produced from nuclear power.
469,1976,TX,CLTCB,2.9441335276925376,Coal total consumption.
470,1976,TX,BMTCB,0.8439787814342452,Biomass total consumption
471,1976,TX,GETCB,0.0,Geothermal energy total consumption.
472,1976,TX,NGTCB,53.0013108193578,Natural gas total consumption (including supplemental gaseous fuels).
473,1976,TX,PMTCB,43.210576871515435,All petroleum products total consumption excluding fuel ethanol.
474,1976,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
475,1976,TX,NUETB,0.0,Electricity produced from nuclear power.
476,1977,AZ,CLTCB,25.17945159926637,Coal total consumption.
477,1977,AZ,BMTCB,0.957391984217114,Biomass total consumption
478,1977,AZ,GETCB,0.0,Geothermal energy total consumption.
479,1977,AZ,NGTCB,24.703646090585874,Natural gas total consumption (including supplemental gaseous fuels).
480,1977,AZ,PMTCB,49.159510325930654,All petroleum products total consumption excluding fuel ethanol.
481,1977,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
482,1977,AZ,NUETB,0.0,Electricity produced from nuclear power.
483,1977,CA,CLTCB,1.2840248778619843,Coal total consumption.
484,1977,CA,BMTCB,2.5982408448414787,Biomass total consumption
485,1977,CA,GETCB,0.6390573150297594,Geothermal energy total consumption.
486,1977,CA,NGTCB,31.86915788858228,Natural gas total consumption (including supplemental gaseous fuels).
487,1977,CA,PMTCB,62.11545140478248,All petroleum products total consumption excluding fuel ethanol.
488,1977,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
489,1977,CA,NUETB,1.49406766890203,Electricity produced from nuclear power.
490,1977,NM,CLTCB,24.961922859712452,Coal total consumption.
491,1977,NM,BMTCB,1.1410645152403003,Biomass total consumption
492,1977,NM,GETCB,0.0,Geothermal energy total consumption.
493,1977,NM,NGTCB,39.39375804932824,Natural gas total consumption (including supplemental gaseous fuels).
494,1977,NM,PMTCB,34.503254575719005,All petroleum products total consumption excluding fuel ethanol.
495,1977,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
496,1977,NM,NUETB,0.0,Electricity produced from nuclear power.
497,1977,TX,CLTCB,3.4794633277150813,Coal total consumption.
498,1977,TX,BMTCB,0.8495803311471274,Biomass total consumption
499,1977,TX,GETCB,0.0,Geothermal energy total consumption.
500,1977,TX,NGTCB,51.371989302219646,Natural gas total consumption (including supplemental gaseous fuels).
501,1977,TX,PMTCB,44.29896703891814,All petroleum products total consumption excluding fuel ethanol.
502,1977,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
503,1977,TX,NUETB,0.0,Electricity produced from nuclear power.
504,1978,AZ,CLTCB,22.506935784459248,Coal total consumption.
505,1978,AZ,BMTCB,1.0029412470497288,Biomass total consumption
506,1978,AZ,GETCB,0.0,Geothermal energy total consumption.
507,1978,AZ,NGTCB,26.219154516358657,Natural gas total consumption (including supplemental gaseous fuels).
508,1978,AZ,PMTCB,50.27096845213237,All petroleum products total consumption excluding fuel ethanol.
509,1978,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
510,1978,AZ,NUETB,0.0,Electricity produced from nuclear power.
511,1978,CA,CLTCB,1.19771040115202,Coal total consumption.
512,1978,CA,BMTCB,2.8272326348080052,Biomass total consumption
513,1978,CA,GETCB,0.5442597243884931,Geothermal energy total consumption.
514,1978,CA,NGTCB,29.043669554303957,Natural gas total consumption (including supplemental gaseous fuels).
515,1978,CA,PMTCB,64.90876546828294,All petroleum products total consumption excluding fuel ethanol.
516,1978,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
517,1978,CA,NUETB,1.478362217064584,Electricity produced from nuclear power.
518,1978,NM,CLTCB,24.52833742793429,Coal total consumption.
519,1978,NM,BMTCB,1.2921253179083623,Biomass total consumption
520,1978,NM,GETCB,0.0,Geothermal energy total consumption.
521,1978,NM,NGTCB,37.94436817286543,Natural gas total consumption (including supplemental gaseous fuels).
522,1978,NM,PMTCB,36.235169081291914,All petroleum products total consumption excluding fuel ethanol.
523,1978,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
524,1978,NM,NUETB,0.0,Electricity produced from nuclear power.
525,1978,TX,CLTCB,4.80202132300418,Coal total consumption.
526,1978,TX,BMTCB,0.8750709053244364,Biomass total consumption
527,1978,TX,GETCB,0.0,Geothermal energy total consumption.
528,1978,TX,NGTCB,49.68877464973495,Natural gas total consumption (including supplemental gaseous fuels).
529,1978,TX,PMTCB,44.634133121936436,All petroleum products total consumption excluding fuel ethanol.
530,1978,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
531,1978,TX,NUETB,0.0,Electricity produced from nuclear power.
532,1979,AZ,CLTCB,31.535258574761666,Coal total consumption.
533,1979,AZ,BMTCB,1.0618715354397672,Biomass total consumption
534,1979,AZ,GETCB,0.0,Geothermal energy total consumption.
535,1979,AZ,NGTCB,23.127259301702104,Natural gas total consumption (including supplemental gaseous fuels).
536,1979,AZ,PMTCB,44.275610588096455,All petroleum products total consumption excluding fuel ethanol.
537,1979,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
538,1979,AZ,NUETB,0.0,Electricity produced from nuclear power.
539,1979,CA,CLTCB,1.1357077324174836,Coal total consumption.
540,1979,CA,BMTCB,2.788932114750767,Biomass total consumption
541,1979,CA,GETCB,0.6669066451216928,Geothermal energy total consumption.
542,1979,CA,NGTCB,31.4774499367336,Natural gas total consumption (including supplemental gaseous fuels).
543,1979,CA,PMTCB,62.352125987226884,All petroleum products total consumption excluding fuel ethanol.
544,1979,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
545,1979,CA,NUETB,1.5788775837495848,Electricity produced from nuclear power.
546,1979,NM,CLTCB,25.487402174137024,Coal total consumption.
547,1979,NM,BMTCB,1.5364563412713343,Biomass total consumption
548,1979,NM,GETCB,0.0,Geothermal energy total consumption.
549,1979,NM,NGTCB,37.17850558860027,Natural gas total consumption (including supplemental gaseous fuels).
550,1979,NM,PMTCB,35.797635895991384,All petroleum products total consumption excluding fuel ethanol.
551,1979,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
552,1979,NM,NUETB,0.0,Electricity produced from nuclear power.
553,1979,TX,CLTCB,6.515014192364496,Coal total consumption.
554,1979,TX,BMTCB,0.856702251773445,Biomass total consumption
555,1979,TX,GETCB,0.0,Geothermal energy total consumption.
556,1979,TX,NGTCB,45.80361315671492,Natural gas total consumption (including supplemental gaseous fuels).
557,1979,TX,PMTCB,46.82467039914715,All petroleum products total consumption excluding fuel ethanol.
558,1979,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
559,1979,TX,NUETB,0.0,Electricity produced from nuclear power.
560,1980,AZ,CLTCB,33.19460706771448,Coal total consumption.
561,1980,AZ,BMTCB,2.4164884719957613,Biomass total consumption
562,1980,AZ,GETCB,0.0,Geothermal energy total consumption.
563,1980,AZ,NGTCB,23.572396530580704,Natural gas total consumption (including supplemental gaseous fuels).
564,1980,AZ,PMTCB,40.81650792970906,All petroleum products total consumption excluding fuel ethanol.
565,1980,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
566,1980,AZ,NUETB,0.0,Electricity produced from nuclear power.
567,1980,CA,CLTCB,1.1631976332789578,Coal total consumption.
568,1980,CA,BMTCB,2.0323124506591204,Biomass total consumption
569,1980,CA,GETCB,0.9263998085100813,Geothermal energy total consumption.
570,1980,CA,NGTCB,33.23995015808833,Natural gas total consumption (including supplemental gaseous fuels).
571,1980,CA,PMTCB,61.69476223217421,All petroleum products total consumption excluding fuel ethanol.
572,1980,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
573,1980,CA,NUETB,0.9433777172892921,Electricity produced from nuclear power.
574,1980,NM,CLTCB,31.646437903009065,Coal total consumption.
575,1980,NM,BMTCB,0.818207370189713,Biomass total consumption
576,1980,NM,GETCB,0.0,Geothermal energy total consumption.
577,1980,NM,NGTCB,36.08597305341364,Natural gas total consumption (including supplemental gaseous fuels).
578,1980,NM,PMTCB,31.449381673387588,All petroleum products total consumption excluding fuel ethanol.
579,1980,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
580,1980,NM,NUETB,0.0,Electricity produced from nuclear power.
581,1980,TX,CLTCB,8.060364115865072,Coal total consumption.
582,1980,TX,BMTCB,0.6109686007647547,Biomass total consumption
583,1980,TX,GETCB,0.0,Geothermal energy total consumption.
584,1980,TX,NGTCB,46.399499894144405,Natural gas total consumption (including supplemental gaseous fuels).
585,1980,TX,PMTCB,44.92916738922575,All petroleum products total consumption excluding fuel ethanol.
586,1980,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
587,1980,TX,NUETB,0.0,Electricity produced from nuclear power.
588,1981,AZ,CLTCB,39.07732110189473,Coal total consumption.
589,1981,AZ,BMTCB,2.626317068731309,Biomass total consumption
590,1981,AZ,GETCB,0.0,Geothermal energy total consumption.
591,1981,AZ,NGTCB,23.51302864146334,Natural gas total consumption (including supplemental gaseous fuels).
592,1981,AZ,PMTCB,34.78333318791063,All petroleum products total consumption excluding fuel ethanol.
593,1981,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
594,1981,AZ,NUETB,0.0,Electricity produced from nuclear power.
595,1981,CA,CLTCB,1.4260701550221946,Coal total consumption.
596,1981,CA,BMTCB,2.4208878303076045,Biomass total consumption
597,1981,CA,GETCB,1.0811402761824482,Geothermal energy total consumption.
598,1981,CA,NGTCB,35.421777733758994,Natural gas total consumption (including supplemental gaseous fuels).
599,1981,CA,PMTCB,59.00681182234948,All petroleum products total consumption excluding fuel ethanol.
600,1981,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
601,1981,CA,NUETB,0.6433121823792581,Electricity produced from nuclear power.
602,1981,NM,CLTCB,31.606987249609038,Coal total consumption.
603,1981,NM,BMTCB,1.0932380781440094,Biomass total consumption
604,1981,NM,GETCB,0.0,Geothermal energy total consumption.
605,1981,NM,NGTCB,32.97123813505057,Natural gas total consumption (including supplemental gaseous fuels).
606,1981,NM,PMTCB,34.328536537196385,All petroleum products total consumption excluding fuel ethanol.
607,1981,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
608,1981,NM,NUETB,0.0,Electricity produced from nuclear power.
609,1981,TX,CLTCB,9.615313701330146,Coal total consumption.
610,1981,TX,BMTCB,0.655685783033813,Biomass total consumption
611,1981,TX,GETCB,0.0,Geothermal energy total consumption.
612,1981,TX,NGTCB,45.38599641166901,Natural gas total consumption (including supplemental gaseous fuels).
613,1981,TX,PMTCB,44.34300410396702,All petroleum products total consumption excluding fuel ethanol.
614,1981,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
615,1981,TX,NUETB,0.0,Electricity produced from nuclear power.
616,1982,AZ,CLTCB,43.190094110387015,Coal total consumption.
617,1982,AZ,BMTCB,2.7789444703269712,Biomass total consumption
618,1982,AZ,GETCB,0.0,Geothermal energy total consumption.
619,1982,AZ,NGTCB,18.281125182187687,Natural gas total consumption (including supplemental gaseous fuels).
620,1982,AZ,PMTCB,35.74983623709832,All petroleum products total consumption excluding fuel ethanol.
621,1982,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
622,1982,AZ,NUETB,0.0,Electricity produced from nuclear power.
623,1982,CA,CLTCB,1.4016881166967001,Coal total consumption.
624,1982,CA,BMTCB,2.5668414010212146,Biomass total consumption
625,1982,CA,GETCB,1.0223154060006252,Geothermal energy total consumption.
626,1982,CA,NGTCB,35.644042390869636,Natural gas total consumption (including supplemental gaseous fuels).
627,1982,CA,PMTCB,58.529985560139345,All petroleum products total consumption excluding fuel ethanol.
628,1982,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
629,1982,CA,NUETB,0.8351271252724831,Electricity produced from nuclear power.
630,1982,NM,CLTCB,35.58715805050047,Coal total consumption.
631,1982,NM,BMTCB,1.1382076309443896,Biomass total consumption
632,1982,NM,GETCB,0.0,Geothermal energy total consumption.
633,1982,NM,NGTCB,33.662504344617254,Natural gas total consumption (including supplemental gaseous fuels).
634,1982,NM,PMTCB,29.61212997393789,All petroleum products total consumption excluding fuel ethanol.
635,1982,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
636,1982,NM,NUETB,0.0,Electricity produced from nuclear power.
637,1982,TX,CLTCB,11.208122748036873,Coal total consumption.
638,1982,TX,BMTCB,0.8428414006487951,Biomass total consumption
639,1982,TX,GETCB,0.0,Geothermal energy total consumption.
640,1982,TX,NGTCB,42.16927132643662,Natural gas total consumption (including supplemental gaseous fuels).
641,1982,TX,PMTCB,45.77976452487772,All petroleum products total consumption excluding fuel ethanol.
642,1982,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
643,1982,TX,NUETB,0.0,Electricity produced from nuclear power.
644,1983,AZ,CLTCB,40.555750476166146,Coal total consumption.
645,1983,AZ,BMTCB,3.245605313847455,Biomass total consumption
646,1983,AZ,GETCB,0.0,Geothermal energy total consumption.
647,1983,AZ,NGTCB,16.529964984712837,Natural gas total consumption (including supplemental gaseous fuels).
648,1983,AZ,PMTCB,39.668679225273564,All petroleum products total consumption excluding fuel ethanol.
649,1983,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
650,1983,AZ,NUETB,0.0,Electricity produced from nuclear power.
651,1983,CA,CLTCB,0.6526984952162613,Coal total consumption.
652,1983,CA,BMTCB,3.029840155102746,Biomass total consumption
653,1983,CA,GETCB,1.302676312637458,Geothermal energy total consumption.
654,1983,CA,NGTCB,32.633878309822364,Natural gas total consumption (including supplemental gaseous fuels).
655,1983,CA,PMTCB,61.13318005029045,All petroleum products total consumption excluding fuel ethanol.
656,1983,CA,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
657,1983,CA,NUETB,1.2477266769307305,Electricity produced from nuclear power.
658,1983,NM,CLTCB,39.65342000622426,Coal total consumption.
659,1983,NM,BMTCB,1.2433897057940686,Biomass total consumption
660,1983,NM,GETCB,0.0,Geothermal energy total consumption.
661,1983,NM,NGTCB,27.76298303143413,Natural gas total consumption (including supplemental gaseous fuels).
662,1983,NM,PMTCB,31.340207256547547,All petroleum products total consumption excluding fuel ethanol.
663,1983,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
664,1983,NM,NUETB,0.0,Electricity produced from nuclear power.
665,1983,TX,CLTCB,12.347786696165684,Coal total consumption.
666,1983,TX,BMTCB,0.8066110811438129,Biomass total consumption
667,1983,TX,GETCB,0.0,Geothermal energy total consumption.
668,1983,TX,NGTCB,40.50745546244988,Natural gas total consumption (including supplemental gaseous fuels).
669,1983,TX,PMTCB,46.338146760240626,All petroleum products total consumption excluding fuel ethanol.
670,1983,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
671,1983,TX,NUETB,0.0,Electricity produced from nuclear power.
672,1984,AZ,CLTCB,41.193242241223,Coal total consumption.
673,1984,AZ,BMTCB,3.1877224986924397,Biomass total consumption
674,1984,AZ,GETCB,0.0,Geothermal energy total consumption.
675,1984,AZ,NGTCB,16.084110073879838,Natural gas total consumption (including supplemental gaseous fuels).
676,1984,AZ,PMTCB,39.53492518620472,All petroleum products total consumption excluding fuel ethanol.
677,1984,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
678,1984,AZ,NUETB,0.0,Electricity produced from nuclear power.
679,1984,CA,CLTCB,0.6879688084624276,Coal total consumption.
680,1984,CA,BMTCB,3.06409692306848,Biomass total consumption
681,1984,CA,GETCB,1.4814156635942284,Geothermal energy total consumption.
682,1984,CA,NGTCB,32.13917870451627,Natural gas total consumption (including supplemental gaseous fuels).
683,1984,CA,PMTCB,59.793264653108544,All petroleum products total consumption excluding fuel ethanol.
684,1984,CA,SOTCB,0.0010120798734963182,Photovoltaic and solar thermal energy total consumption.
685,1984,CA,NUETB,2.8330631673765683,Electricity produced from nuclear power.
686,1984,NM,CLTCB,39.86370279172777,Coal total consumption.
687,1984,NM,BMTCB,1.4105045710458164,Biomass total consumption
688,1984,NM,GETCB,0.0,Geothermal energy total consumption.
689,1984,NM,NGTCB,26.765304146828033,Natural gas total consumption (including supplemental gaseous fuels).
690,1984,NM,PMTCB,31.96048849039838,All petroleum products total consumption excluding fuel ethanol.
691,1984,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
692,1984,NM,NUETB,0.0,Electricity produced from nuclear power.
693,1984,TX,CLTCB,12.330368370956661,Coal total consumption.
694,1984,TX,BMTCB,0.893389066634589,Biomass total consumption
695,1984,TX,GETCB,0.0,Geothermal energy total consumption.
696,1984,TX,NGTCB,40.794974357200125,Natural gas total consumption (including supplemental gaseous fuels).
697,1984,TX,PMTCB,45.98126820520862,All petroleum products total consumption excluding fuel ethanol.
698,1984,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
699,1984,TX,NUETB,0.0,Electricity produced from nuclear power.
700,1985,AZ,CLTCB,41.01860084029727,Coal total consumption.
701,1985,AZ,BMTCB,3.0652220748250323,Biomass total consumption
702,1985,AZ,GETCB,0.0,Geothermal energy total consumption.
703,1985,AZ,NGTCB,16.46859803063912,Natural gas total consumption (including supplemental gaseous fuels).
704,1985,AZ,PMTCB,38.007823911547966,All petroleum products total consumption excluding fuel ethanol.
705,1985,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
706,1985,AZ,NUETB,1.439755142690618,Electricity produced from nuclear power.
707,1985,CA,CLTCB,0.8094315563767427,Coal total consumption.
708,1985,CA,BMTCB,2.988002910597174,Biomass total consumption
709,1985,CA,GETCB,1.7181249654341164,Geothermal energy total consumption.
710,1985,CA,NGTCB,34.43164956560902,Natural gas total consumption (including supplemental gaseous fuels).
711,1985,CA,PMTCB,56.30330017784394,All petroleum products total consumption excluding fuel ethanol.
712,1985,CA,SOTCB,0.001985888996081005,Photovoltaic and solar thermal energy total consumption.
713,1985,CA,NUETB,3.7475049351429313,Electricity produced from nuclear power.
714,1985,NM,CLTCB,42.730708721801555,Coal total consumption.
715,1985,NM,BMTCB,1.4624096636807882,Biomass total consumption
716,1985,NM,GETCB,0.0,Geothermal energy total consumption.
717,1985,NM,NGTCB,25.843321409882375,Natural gas total consumption (including supplemental gaseous fuels).
718,1985,NM,PMTCB,29.963560204635293,All petroleum products total consumption excluding fuel ethanol.
719,1985,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
720,1985,NM,NUETB,0.0,Electricity produced from nuclear power.
721,1985,TX,CLTCB,13.14068077895988,Coal total consumption.
722,1985,TX,BMTCB,0.9339799987707524,Biomass total consumption
723,1985,TX,GETCB,0.0,Geothermal energy total consumption.
724,1985,TX,NGTCB,40.192623243387345,Natural gas total consumption (including supplemental gaseous fuels).
725,1985,TX,PMTCB,45.73271597888203,All petroleum products total consumption excluding fuel ethanol.
726,1985,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
727,1985,TX,NUETB,0.0,Electricity produced from nuclear power.
728,1986,AZ,CLTCB,34.20077382866904,Coal total consumption.
729,1986,AZ,BMTCB,2.779000464888807,Biomass total consumption
730,1986,AZ,GETCB,0.0,Geothermal energy total consumption.
731,1986,AZ,NGTCB,12.159417875043253,Natural gas total consumption (including supplemental gaseous fuels).
732,1986,AZ,PMTCB,38.66172623418942,All petroleum products total consumption excluding fuel ethanol.
733,1986,AZ,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
734,1986,AZ,NUETB,12.19908159720948,Electricity produced from nuclear power.
735,1986,CA,CLTCB,0.7931229262423662,Coal total consumption.
736,1986,CA,BMTCB,2.4085048343474655,Biomass total consumption
737,1986,CA,GETCB,1.9716825684825054,Geothermal energy total consumption.
738,1986,CA,NGTCB,29.678520355568843,Natural gas total consumption (including supplemental gaseous fuels).
739,1986,CA,PMTCB,59.97223649050325,All petroleum products total consumption excluding fuel ethanol.
740,1986,CA,SOTCB,0.0027341853699697537,Photovoltaic and solar thermal energy total consumption.
741,1986,CA,NUETB,5.173198639485607,Electricity produced from nuclear power.
742,1986,NM,CLTCB,41.333432442588176,Coal total consumption.
743,1986,NM,BMTCB,1.60631062863241,Biomass total consumption
744,1986,NM,GETCB,0.0,Geothermal energy total consumption.
745,1986,NM,NGTCB,24.726822717030778,Natural gas total consumption (including supplemental gaseous fuels).
746,1986,NM,PMTCB,32.33343421174863,All petroleum products total consumption excluding fuel ethanol.
747,1986,NM,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
748,1986,NM,NUETB,0.0,Electricity produced from nuclear power.
749,1986,TX,CLTCB,13.5331759195332,Coal total consumption.
750,1986,TX,BMTCB,1.0760563182364342,Biomass total consumption
751,1986,TX,GETCB,0.0,Geothermal energy total consumption.
752,1986,TX,NGTCB,38.55913031794415,Natural gas total consumption (including supplemental gaseous fuels).
753,1986,TX,PMTCB,46.83163744428621,All petroleum products total consumption excluding fuel ethanol.
754,1986,TX,SOTCB,0.0,Photovoltaic and solar thermal energy total consumption.
755,1986,TX,NUETB,0.0,Electricity produced from nuclear power.
756,1987,AZ,CLTCB,31.287621409971006,Coal total consumption.
757,1987,AZ,BMTCB,1.937905158587995,Biomass total consumption
758,1987,AZ,GETCB,0.0,Geothermal energy total consumption.
